id,gateID,type,levelLimit,initPeople,initCamp,expressIndex,aiType,isModesTag,isModeTag,scoreSpeed,CreepsPoint,TrapPoint,text
903714,10307,1002,4,5,0,0,930743+930744+930745+930746+2001+40011,0,0,0,0,0,0
903715,10307,2001,4,20,0,0,930747+930748+930749+40011,0,0,0,0,0,0
903716,10307,1004,4,15,0,0,930750+930751+930752+930756+40011+2001,0,0,0,0,0,0
903717,10307,1004,4,100,7,7,5000+930753+930754+930755+930756+2001+40011,0,0,0,0,0,0
903601,10306,1003,4,15,0,0,5000+930601+930602+930603+2001+40011,0,0,0,0,0,0
903603,10306,1002,4,5,0,0,930607+930608+930609+2001+40011,0,0,0,0,0,0
903604,10306,1004,4,40,5,5,930610+930611+930612+2001+40011,0,0,0,0,0,0
903605,10306,1002,4,40,5,5,930613+930614+2001+40011,0,0,0,0,0,0
903606,10306,1002,4,5,0,0,930615+930616+2001+40011,0,0,0,0,0,0
903607,10306,3000,4,35,0,0,930617+930618+930619+2001+40011,1,0,0,0,0,0
903608,10306,1003,4,40,6,6,930620+930621+2001+40011,0,0,0,0,0,0
903609,10306,3000,4,35,0,0,930622+930623+930624+2001+40011,1,0,0,0,0,0
903611,10306,1002,4,5,0,0,930628+930629+2001+40011,0,0,0,0,0,0
903612,10306,3000,4,35,0,0,930630+930631+930632+2001+40011,1,0,0,0,0,0
903613,10306,1003,4,40,6,6,930633+930634+2001+40011,0,0,0,0,0,0
903614,10306,1002,4,40,7,7,930635+930636+2001+40011,0,0,0,0,0,0
903615,10306,1004,4,40,7,7,930637+930638+930639+2001+40011,0,0,0,0,0,0
903616,10306,1002,4,5,0,0,930640+930641+930642+2001+40011,0,0,0,0,0,0
903617,10306,1003,4,15,0,0,5000+930643+930644+930645+2001+40011,0,0,0,0,0,0
941601,10416,1003,5,20,5,5,9416003+4001+4002+9416002+9416001+9416101+4003,0,0,0,0,0,0
941602,10416,1003,5,20,7,7,9416003+4001+4002+9416002+9416001+9416101+4003,0,0,0,0,0,0
941603,10416,1003,5,20,5,5,9416003+4001+4002+9416002+9416001+9416101+4003,0,0,0,0,0,0
941604,10416,3000,5,10,0,0,9416003+4005+4006+9416101,0,0,0,0,0,0
941605,10416,1003,5,20,7,7,9416003+4001+4002+9416002+9416001+9416101+4003,0,0,0,0,0,0
941606,10416,1003,5,20,5,5,9416003+4001+4002+9416002+9416001+9416101+4003,0,0,0,0,0,0
941607,10416,1003,5,20,7,7,9416003+4001+4002+9416002+9416001+9416101+4003,0,0,0,0,0,0
941608,10416,2001,3,10,0,0,9416003+4005+4006+9416101,0,0,0,0,0,0
941609,10416,2001,3,10,0,0,9416003+4005+4006+9416201,0,0,0,0,0,0
941610,10416,1003,5,20,6,6,9416003+4001+4002+9416002+9416001+9416201+4003,0,0,0,0,0,0
941611,10416,1003,5,20,8,8,9416003+4001+4002+9416002+9416001+9416201+4003,0,0,0,0,0,0
941612,10416,1003,5,20,6,6,9416003+4001+4002+9416002+9416001+9416201+4003,0,0,0,0,0,0
941613,10416,3000,5,10,0,0,9416003+4005+4006+9416201,0,0,0,0,0,0
941614,10416,1003,5,20,8,8,9416003+4001+4002+9416002+9416001+9416201+4003,0,0,0,0,0,0
941615,10416,1003,5,20,6,6,9416003+4001+4002+9416002+9416001+9416201+4003,0,0,0,0,0,0
941616,10416,1003,5,20,8,8,9416003+4001+4002+9416002+9416001+9416201+4003,0,0,0,0,0,0
941701,10417,1003,5,20,5,5,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941702,10417,1003,5,20,5,5,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941703,10417,1003,5,20,7,7,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941704,10417,1001,5,10,0,0,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941705,10417,1003,5,20,7,7,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941706,10417,2001,3,10,0,0,9417003+4005+4006+9417001,0,0,0,0,0,0
941707,10417,3000,5,20,0,0,9417003+9417001,0,0,0,0,0,0
941708,10417,2001,3,10,0,0,9417003+4005+4006+9417001,0,0,0,0,0,0
941709,10417,1003,5,20,6,6,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941710,10417,1001,5,10,0,0,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941711,10417,1003,5,20,6,6,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941712,10417,1003,5,20,8,8,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
941713,10417,1003,5,20,8,8,9417003+4001+4002+9417002+9417001+4003,0,0,0,0,0,0
921601,10216,1003,4,20,5,5,9216002+2006+4001+4002+9216001+9216101+4003,0,0,0,0,0,0
921602,10216,1003,4,20,5,5,9216002+2006+4001+4002+9216001+9216101+4003,0,0,0,0,0,0
921603,10216,1003,4,20,5,5,9216002+4001+4002+9216003+9216001+9216101+4003,0,0,0,0,0,0
921604,10216,4001,4,1,9,9,0,0,0,0,921601,0,0
921605,10216,1004,4,10,5,5,9216002+4001+4002+9216003+9216001+9216101+4003,0,0,0,0,0,0
921607,10216,2001,3,10,0,0,9216002+4005+4006+9216101+9216201,0,0,0,0,0,0
921608,10216,2001,3,10,0,0,9216002+4005+4006+9216101+9216201,0,0,0,0,0,0
921610,10216,1004,4,10,6,6,9216002+4001+4002+9216003+9216001+9216201+4003,0,0,0,0,0,0
921611,10216,4001,4,1,9,9,0,0,0,0,921602,0,0
921612,10216,1003,4,20,6,6,9216002+4001+4002+9216003+9216001+9216201+4003,0,0,0,0,0,0
921613,10216,1003,4,20,6,6,9216002+2006+4001+4002+9216001+9216201+4003,0,0,0,0,0,0
921614,10216,1003,4,20,6,6,9216002+2006+4001+4002+9216001+9216201+4003,0,0,0,0,0,0
921501,10215,1003,4,20,5,5,9215001+4001+4002+9215101+9215002+4003,0,0,0,0,0,0
921502,10215,1003,4,20,5,5,9215001+4001+4002+9215101+9215002+4003,0,0,0,0,0,0
921503,10215,1003,4,20,5,5,9215001+4001+4002+9215101+9215002+9215102+4003,0,0,0,0,0,0
921504,10215,1003,4,5,0,0,9215001+2006+4001+4002+9215101+9215002+9215102+4003,0,0,0,0,0,0
921505,10215,1003,4,5,0,0,9215001+2006+4001+4002+9215101+9215002+9215102+4003,0,0,0,0,0,0
921506,10215,3000,1,5,0,0,9215001+2006+9215102+9215202,0,0,0,0,0,0
921507,10215,4001,1,1,9,9,0,0,0,0,921501,0,0
921508,10215,3000,1,5,0,0,9215001+2006+9215102+9215202,0,0,0,0,0,0
921509,10215,1003,4,5,0,0,9215001+2006+4001+4002+9215201+9215002+9215202+4003,0,0,0,0,0,0
921510,10215,1003,4,5,0,0,9215001+2006+4001+4002+9215201+9215002+9215202+4003,0,0,0,0,0,0
921511,10215,1003,4,20,6,6,9215001+4001+4002+9215201+9215002+9215202+4003,0,0,0,0,0,0
921512,10215,1003,4,20,6,6,9215001+4001+4002+9215201+9215002+4003,0,0,0,0,0,0
921513,10215,1003,4,20,6,6,9215001+4001+4002+9215201+9215002+4003,0,0,0,0,0,0
401001,4010,1004,4,40,1,1,4010001+4010002+4010003+4010004+4010006+4010008+4010009+4010011,0,0,0,0,0,0
401002,4010,1004,4,40,1,1,4010001+4010002+4010003+4010004+4010006+4010008+4010009+4010011,0,0,0,0,0,0
401003,4010,1004,4,10,0,0,4010001+4010002+4010003+4010004+4010006+4010008+4010009+4010011,0,0,0,0,0,0
401004,4010,1004,4,10,0,0,4010001+4010002+4010003+4010004+4010006+4010008+4010009+4010011,0,0,0,0,0,0
401005,4010,1003,4,20,3,3,4010001+4010002+4010003+4010005+4010007+4010008+4010012+4010013,0,0,0,0,0,0
401006,4010,3000,1,15,0,0,4010005+4010007+4010008+4010012,0,0,0,0,0,0
401007,4010,1003,4,20,3,3,4010001+4010002+4010003+4010005+4010007+4010008+4010012+4010014,0,0,0,0,0,0
401008,4010,1004,4,30,3,3,4010001+4010002+4010003+4010004+4010008+4010009+4010011+4010014,0,0,0,0,0,0
401009,4010,1004,4,15,0,0,4010001+4010002+4010003+4010004+4010006+4010008+4010009+4010011+4010014,0,0,0,0,0,0
401010,4010,1004,4,15,0,0,4010001+4010002+4010003+4010004+4010006+4010008+4010009+4010011+4010014,0,0,0,0,0,0
401011,4010,3000,1,10,0,0,4010004+4010006+4010008+4010010+4010013+4010014+4010014,0,0,0,0,0,0
401012,4010,6001,1,0,10,15,0,0,0,0,0,401012,0
401013,4010,6001,1,0,10,15,0,0,0,0,0,401013,0
401014,4010,6001,1,0,10,15,0,0,0,0,0,401014,0
402001,4020,1003,4,40,1,1,4020001+4020002+4020003+4020007+4020009+4020010+4020015+4020016,0,0,0,0,0,0
402002,4020,1003,4,40,1,1,4020001+4020002+4020003+4020007+4020009+4020010+4020015+4020016,0,0,0,0,0,0
402003,4020,1004,4,10,0,0,4020001+4020002+4020003+4020008+4020009+4020011+4020013+4020014+4020015+4020016,0,0,0,0,0,0
402004,4020,2002,4,5,0,0,4020004+4020005+4020006+4020008+4020009+4020011+4020013+4020014+4020015+4020016+4020017,0,0,0,0,0,0
402005,4020,1003,4,15,0,0,4020001+4020002+4020003+4020008+4020009+4020011+4020013+4020015+4020016+4020017+4020018,0,0,0,0,0,0
402006,4020,1002,4,10,0,0,4020001+4020002+4020003+4020008+4020009+4020011+4020013+4020017+4020018,0,0,0,0,0,0
402007,4020,3000,4,20,0,0,4020008+4020009+4020011+4020013+4020014+4020017,0,0,0,0,0,0
402008,4020,1003,4,15,0,0,4020001+4020002+4020003+4020008+4020009+4020011+4020014+4020017+4020019,0,0,0,0,0,0
402009,4020,1002,4,10,0,0,4020001+4020002+4020003+4020008+4020009+4020011+4020014+4020017+4020019,0,0,0,0,0,0
402010,4020,2001,4,10,3,3,4020004+4020005+4020006+4020008+4020009+4020011+4020012+4020017+4020018+4020019+4020020,0,0,0,0,0,0
402011,4020,1003,4,20,3,3,4020001+4020002+4020003+4020007+4020009+4020010+4020012+4020018+4020020,0,0,0,0,0,0
402012,4020,1003,4,20,3,3,4020001+4020002+4020003+4020007+4020009+4020010+4020012+4020018+4020019+4020020,0,0,0,0,0,0
402013,4020,1003,4,20,3,3,4020001+4020002+4020003+4020007+4020009+4020010+4020012+4020019+4020020,0,0,0,0,0,0
402014,4020,6001,1,0,10,15,0,0,0,0,0,402014,0
402015,4020,6001,1,0,10,15,0,0,0,0,0,402015,0
402016,4020,6001,1,0,10,15,0,0,0,0,0,402016,0
402017,4020,6001,1,0,10,15,0,0,0,0,0,402017,0
403001,4030,1004,4,40,1,1,4030001+4030002+4030003+4030007+4030009+4030010+4030013+4030014,0,0,0,0,0,0
403002,4030,1004,4,40,1,1,4030001+4030002+4030003+4030007+4030009+4030010+4030013+4030014,0,0,0,0,0,0
403003,4030,1003,4,15,0,0,4030001+4030002+4030003+4030008+4030009+4030011+4030013+4030014+4030015,0,0,0,0,0,0
403004,4030,1003,4,15,0,0,4030001+4030002+4030003+4030008+4030009+4030011+4030013+4030014+4030015,0,0,0,0,0,0
403005,4030,1003,4,30,3,3,4030001+4030002+4030003+4030008+4030009+4030011+4030013+4030014+4030015+4030016,0,0,0,0,0,0
403006,4030,2001,4,20,3,3,4030004+4030005+4030006+4030008+4030009+4030011+4030013+4030015+4030017,0,0,0,0,0,0
403007,4030,1003,4,30,3,3,4030001+4030002+4030003+4030008+4030009+4030011+4030013+4030015+4030016,0,0,0,0,0,0
403008,4030,1002,4,20,0,0,4030001+4030002+4030003+4030008+4030009+4030011+4030012+4030016,0,0,0,0,0,0
403009,4030,1003,4,20,3,3,4030001+4030002+4030003+4030008+4030009+4030011+4030012+4030016+4030017,0,0,0,0,0,0
403010,4030,1002,4,20,0,0,4030001+4030002+4030003+4030008+4030009+4030011+4030012+4030016+4030017,0,0,0,0,0,0
403011,4030,3000,4,10,0,0,4030007+4030009+4030010+4030012+4030017+4030016,0,0,0,0,0,0
404001,4040,1003,4,20,3,3,4040001+4040002+4040003+4040004+4040006+4040007+4040009+4040013,0,0,0,0,0,0
404002,4040,1004,4,40,3,3,4040001+4040002+4040003+4040004+4040006+4040007+4040009+4040013+4040014,0,0,0,0,0,0
404003,4040,1003,4,20,3,3,4040001+4040002+4040003+4040004+4040006+4040007+4040009+4040014,0,0,0,0,0,0
404004,4040,1003,4,20,3,3,4040001+4040002+4040003+4040004+4040006+4040008+4040009+4040011+4040013+4040014+4040015+4040016,0,0,0,0,0,0
404005,4040,1002,4,15,1,1,4040001+4040002+4040003+4040005+4040006+4040008+4040009+4040013+4040015,0,0,0,0,0,0
404006,4040,1003,4,30,1,1,4040001+4040002+4040003+4040005+4040006+4040008+4040009+4040011+4040013+4040016+4040015+4040016+4040017,0,0,0,0,0,0
404007,4040,1002,4,15,1,1,4040001+4040002+4040003+4040005+4040006+4040008+4040009+4040014+4040015+4040016,0,0,0,0,0,0
404008,4040,3000,4,10,0,0,4040005+4040006+4040008+4040015+4040017,0,0,0,0,0,0
404009,4040,3000,4,10,0,0,4040005+4040006+4040008+4040016+4040017,0,0,0,0,0,0
404010,4040,1002,4,15,1,1,4040001+4040002+4040003+4040005+4040006+4040008+4040017+4040018,0,0,0,0,0,0
404011,4040,1003,4,30,1,1,4040001+4040002+4040003+4040005+4040006+4040008+4040010+4040012+4040016+4040017+4040018+4040019,0,0,0,0,0,0
404012,4040,1002,4,15,1,1,4040001+4040002+4040003+4040005+4040006+4040008+4040010+4040019,0,0,0,0,0,0
404013,4040,1003,4,20,3,3,4040001+4040002+4040003+4040005+4040006+4040008+4040010+4040012+4040018+4040019,0,0,0,0,0,0
404014,4040,1003,4,20,3,3,4040001+4040002+4040003+4040004+4040006+4040007+4040010+4040018,0,0,0,0,0,0
404015,4040,1004,4,40,3,3,4040001+4040002+4040003+4040004+4040006+4040007+4040010+4040018+4040019,0,0,0,0,0,0
404016,4040,1003,4,20,3,3,4040001+4040002+4040003+4040004+4040006+4040007+4040010+4040019,0,0,0,0,0,0
405001,4050,1004,4,60,1,1,4050001+4050002+4050003+4050004+4050006+4050008+4050009+4050011,0,0,0,0,0,0
405002,4050,1004,4,60,1,1,4050001+4050002+4050003+4050004+4050006+4050008+4050009+4050011,0,0,0,0,0,0
405003,4050,1004,4,10,0,0,4050001+4050002+4050003+4050005+4050006+4050007+4050009+4050011,0,0,0,0,0,0
405004,4050,1003,4,15,3,3,4050001+4050002+4050003+4050005+4050006+4050008+4050009+4050010+4050012+4050013,0,0,0,0,0,0
405005,4050,1003,4,20,0,0,4050001+4050002+4050003+4050005+4050006+4050007+4050009+4050011+4050012+4050013,0,0,0,0,0,0
405006,4050,1003,4,15,3,3,4050001+4050002+4050003+4050005+4050006+4050008+4050009+4050010+4050012+4050013,0,0,0,0,0,0
405007,4050,1003,4,20,3,3,4050001+4050002+4050003+4050004+4050006+4050008+4050012+4050013,0,0,0,0,0,0
405008,4050,1003,4,20,3,3,4050001+4050002+4050003+4050004+4050006+4050008+4050009+4050012,0,0,0,0,0,0
405009,4050,6001,1,0,10,15,0,0,0,0,0,405009,0
405010,4050,6001,1,0,10,15,0,0,0,0,0,405010,0
405011,4050,6001,1,0,10,15,0,0,0,0,0,405011,0
405012,4050,6001,1,0,10,15,0,0,0,0,0,405012,0
405013,4050,6001,1,0,10,15,0,0,0,0,0,405013,0
405014,4050,6001,1,0,10,15,0,0,0,0,0,405014,0
406001,4060,1003,4,40,1,1,4060001+4060002+4060003+4060004+4060006+4060007+4060009+4060011+4060019,0,0,0,0,0,0
406002,4060,1003,4,40,1,1,4060001+4060002+4060003+4060004+4060006+4060007+4060009+4060012+4060019,0,0,0,0,0,0
406003,4060,3000,4,10,0,0,4060005+4060006+4060008+4060009+4060011+4060012+4060019,0,0,0,0,0,0
406004,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060009+4060011+4060015+4060019,0,0,0,0,0,0
406005,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060010+4060011+4060012+4060014+4060015+4060019,0,0,0,0,0,0
406006,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060010+4060011+4060012+4060014+4060016+4060019,0,0,0,0,0,0
406007,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060009+4060012+4060016+4060019,0,0,0,0,0,0
406008,4060,3000,4,25,0,0,4060005+4060006+4060008+4060014+4060015+4060016+4060019,0,0,0,0,0,0
406009,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060010+4060015+4060017+4060019,0,0,0,0,0,0
406010,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060009+4060014+4060015+4060017+4060018+4060019,0,0,0,0,0,0
406011,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060009+4060014+4060016+4060017+4060018+4060019,0,0,0,0,0,0
406012,4060,1003,4,20,3,3,4060001+4060002+4060003+4060005+4060006+4060008+4060010+4060016+4060018+4060019,0,0,0,0,0,0
406013,4060,3000,4,10,0,0,4060005+4060006+4060008+4060010+4060017+4060018+4060019,0,0,0,0,0,0
406014,4060,1003,4,40,1,1,4060001+4060002+4060003+4060004+4060006+4060007+4060010+4060017+4060019,0,0,0,0,0,0
406015,4060,1003,4,40,1,1,4060001+4060002+4060003+4060004+4060006+4060007+4060010+4060018+4060019,0,0,0,0,0,0
406016,4060,6001,1,0,10,15,0,0,0,0,0,406016,0
406017,4060,6001,1,0,10,15,0,0,0,0,0,406017,0
406018,4060,6001,1,0,10,15,0,0,0,0,0,406018,0
406019,4060,6001,1,0,10,15,0,0,0,0,0,406019,0
406020,4060,6001,1,0,10,15,0,0,0,0,0,406020,0
406021,4060,6001,1,0,10,15,0,0,0,0,0,406021,0
406022,4060,6001,1,0,10,15,0,0,0,0,0,406022,0
406023,4060,6001,1,0,10,15,0,0,0,0,0,406023,0
406024,4060,6001,1,0,10,15,0,0,0,0,0,406024,0
406025,4060,6001,1,0,10,15,0,0,0,0,0,406025,0
406026,4060,6001,1,0,10,15,0,0,0,0,0,406026,0
406027,4060,6001,1,0,10,15,0,0,0,0,0,406027,0
407001,4070,1003,4,30,3,3,4070001+4070002+4070003+4070004+4070006+4070007+4070009+4070012,0,0,0,0,0,0
407002,4070,1003,4,30,3,3,4070001+4070002+4070003+4070004+4070006+4070007+4070009+4070012,0,0,0,0,0,0
407003,4070,3000,4,25,0,0,4070005+4070006+4070008+4070009+4070012,0,0,0,0,0,0
407004,4070,1002,4,15,3,3,4070001+4070002+4070003+4070005+4070006+4070008+4070011+4070012+4070014,0,0,0,0,0,0
407005,4070,1002,4,15,3,3,4070001+4070002+4070003+4070005+4070006+4070008+4070011+4070012+4070014,0,0,0,0,0,0
407006,4070,1004,4,60,1,1,4070001+4070002+4070003+4070005+4070006+4070008+4070014,0,0,0,0,0,0
407007,4070,1004,4,5,0,0,4070001+4070002+4070003+4070005+4070006+4070008+4070014+4070015,0,0,0,0,0,0
407008,4070,1004,4,5,0,0,4070001+4070002+4070003+4070005+4070006+4070008+4070014+4070015,0,0,0,0,0,0
407009,4070,1004,4,60,1,1,4070001+4070002+4070003+4070005+4070006+4070008+4070015,0,0,0,0,0,0
407010,4070,1002,4,15,3,3,4070001+4070002+4070003+4070005+4070006+4070008+4070011+4070013+4070015,0,0,0,0,0,0
407011,4070,1002,4,15,3,3,4070001+4070002+4070003+4070005+4070006+4070008+4070011+4070013+4070015,0,0,0,0,0,0
407012,4070,3000,4,25,0,0,4070005+4070006+4070008+4070010+4070013,0,0,0,0,0,0
407013,4070,1003,4,30,3,3,4070001+4070002+4070003+4070004+4070006+4070007+4070010+4070013,0,0,0,0,0,0
407014,4070,1003,4,30,3,3,4070001+4070002+4070003+4070004+4070006+4070007+4070010+4070013,0,0,0,0,0,0
408001,4080,1004,4,20,1,1,4080001+4080002+4080003+4080007+4080010+4080011+4080013+4080014+4080016,0,0,0,0,0,0
408002,4080,1004,4,20,0,0,4080001+4080002+4080003+4080008+4080010+4080012+4080013,0,0,0,0,0,0
408003,4080,5001,1,10,1,1,4080008+4080009+4080010+4080012+4080013+4080014+4080016,0,0,0,0,0,0
408004,4080,1004,4,20,1,1,4080001+4080002+4080003+4080008+4080010+4080012+4080013+4080014+4080016+4080020,0,0,0,0,0,0
408005,4080,1004,4,20,1,1,4080001+4080002+4080003+4080008+4080009+4080010+4080012+4080013+4080014+4080016+4080021,0,0,0,0,0,0
408006,4080,1004,4,30,3,3,4080001+4080002+4080003+4080008+4080010+4080012+4080018+4080017+4080021,0,0,0,0,0,0
408007,4080,1004,4,20,0,0,4080001+4080002+4080003+4080008+4080010+4080012+4080020,0,0,0,0,0,0
408008,4080,1004,4,20,3,3,4080001+4080002+4080003+4080008+4080010+4080012+4080014+4080017+4080018+4080021+4080022+4080023,0,0,0,0,0,0
408009,4080,2001,4,30,3,3,4080004+4080005+4080006+4080008+4080009+4080010+4080013+4080021+4080022,0,0,0,0,0,0
408010,4080,3000,1,10,3,3,4080001+4080002+4080003+4080008+4080009+4080010+4080012+4080013+4080020+4080021+4080022,0,0,0,0,0,0
408011,4080,1004,4,10,3,3,4080001+4080002+4080003+4080008+4080010+4080012+4080014+4080017+4080022+4080023,0,0,0,0,0,0
408012,4080,1004,4,20,3,3,4080001+4080002+4080003+4080008+4080010+4080012+4080014+4080015+4080017+4080022+4080023,0,0,0,0,0,0
408013,4080,1004,4,15,0,0,4080001+4080002+4080003+4080008+4080010+4080012+4080019+4080020,0,0,0,0,0,0
408014,4080,1004,4,15,0,0,4080001+4080002+4080003+4080007+4080010+4080012+4080014+4080023,0,0,0,0,0,0
408015,4080,1004,4,15,0,0,4080001+4080002+4080003+4080007+4080010+4080011+4080014+4080019+4080020+4080023,0,0,0,0,0,0
408016,4080,4001,1,5,9,9,0,0,0,0,408016,0,0
409001,4090,1004,4,15,0,0,4090001+4090002+4090003+4090004+4090006+4090007+4090009+4090010,0,0,0,0,0,0
409002,4090,1004,4,25,1,1,4090001+4090002+4090003+4090005+4090006+4090008+4090009+4090010+4090013,0,0,0,0,0,0
409003,4090,3000,1,20,1,1,4090005+4090006+4090008+4090009+4090010+4090013,0,0,0,0,0,0
409004,4090,1004,4,15,0,0,4090001+4090002+4090003+4090005+4090006+4090008+4090010+4090013,0,0,0,0,0,0
409005,4090,1004,4,15,0,0,4090001+4090002+4090003+4090005+4090006+4090008+4090009+4090011+4090013,0,0,0,0,0,0
409006,4090,1004,4,30,3,3,4090001+4090002+4090003+4090005+4090006+4090008+4090009+4090011+4090012+4090013,0,0,0,0,0,0
409007,4090,1004,4,30,3,3,4090001+4090002+4090003+4090005+4090006+4090008+4090009+4090011+4090012,0,0,0,0,0,0
409008,4090,3000,1,15,3,3,4090005+4090006+4090008+4090009+4090011+4090012,0,0,0,0,0,0
409009,4090,1004,4,15,0,0,4090001+4090002+4090003+4090004+4090006+4090007+4090009+4090011+4090012,0,0,0,0,0,0
409010,4090,1004,4,15,0,0,4090001+4090002+4090003+4090004+4090006+4090007+4090009+4090012,0,0,0,0,0,0
409011,4090,6001,1,0,10,15,0,0,0,0,0,409011,0
410001,4100,1003,4,25,1,1,4100001+4100002+4100003+4100004+4100006+4100007+4100010+4100013,0,0,0,0,0,0
410002,4100,3000,1,10,0,0,4100005+4100006+4100008+4100010+4100013+4100014,0,0,0,0,0,0
410003,4100,5001,1,5,0,0,4100005+4100006+4100007+4100013,0,0,0,0,0,0
410004,4100,1004,4,25,1,1,4100001+4100002+4100003+4100005+4100006+4100008+4100010+4100013+4100014,0,0,0,0,0,0
410005,4100,1004,4,25,0,0,4100001+4100002+4100003+4100005+4100006+4100008+4100010+4100013,0,0,0,0,0,0
410006,4100,1004,4,15,0,0,4100001+4100002+4100003+4100005+4100006+4100008+4100009+4100011+4100014,0,0,0,0,0,0
410007,4100,1004,4,25,3,3,4100001+4100002+4100003+4100005+4100006+4100008+4100009+4100011,0,0,0,0,0,0
410008,4100,1003,4,25,3,3,4100001+4100002+4100003+4100005+4100006+4100008+4100009+4100011+4100012+4100014,0,0,0,0,0,0
410009,4100,5001,1,5,0,0,4100005+4100006+4100008+4100010+4100011+4100012+4100013+4100014,0,0,0,0,0,0
410010,4100,3000,1,10,0,0,4100005+4100006+4100008+4100009+4100011+4100012,0,0,0,0,0,0
410011,4100,1003,4,25,3,3,4100001+4100002+4100003+4100005+4100006+4100008+4100009+4100012,0,0,0,0,0,0
410012,4100,1004,4,15,0,0,4100001+4100002+4100003+4100004+4100006+4100007+4100009+4100012,0,0,0,0,0,0
410013,4100,6001,1,0,10,15,0,0,0,0,0,410013,0
410014,4100,6001,1,0,10,15,0,0,0,0,0,410014,0
410015,4100,6001,1,0,10,15,0,0,0,0,0,410015,0
410016,4100,6001,1,0,10,15,0,0,0,0,0,410016,0
411001,4110,1005,5,50,1,1,4110001+4110002+4110003+4110004+4110007+4110008+4110014,0,0,0,0,0,0
411002,4110,1004,4,15,0,0,4110001+4110002+4110003+4110005+4110007+4110009+4110014,0,0,0,0,0,0
411003,4110,1004,4,15,0,0,4110001+4110002+4110003+4110005+4110006+4110007+4110009+4110014+4110015,0,0,0,0,0,0
411004,4110,3000,1,10,0,0,4110005+4110006+4110007+4110009+4110014+4110015,0,0,0,0,0,0
411005,4110,5001,1,10,0,0,4110005+4110006+4110007+4110009+4110011+4110012+4110013+4110014+4110015,0,0,0,0,0,0
411006,4110,3000,1,10,0,0,4110005+4110006+4110007+4110009+4110011+4110013+4110014+4110015,0,0,0,0,0,0
411007,4110,1004,4,15,0,0,4110001+4110002+4110003+4110005+4110006+4110007+4110009+4110010+4110011+4110012+4110013+4110015,0,0,0,0,0,0
411008,4110,1004,4,15,0,0,4110001+4110002+4110003+4110005+4110007+4110009+4110010+4110011+4110012+4110013,0,0,0,0,0,0
411009,4110,1004,4,20,3,3,4110001+4110002+4110003+4110005+4110007+4110009+4110010+4110012+4110013,0,0,0,0,0,0
411010,4110,1005,5,40,3,3,4110001+4110002+4110003+4110005+4110007+4110009+4110010+4110012,0,0,0,0,0,0
411011,4110,1004,4,15,0,0,4110001+4110002+4110003+4110004+4110007+4110008+4110010+4110012,0,0,0,0,0,0
411012,4110,4001,1,5,9,9,0,0,0,0,411012,0,0
411013,4110,4001,1,5,9,9,0,0,0,0,411013,0,0
411014,4110,6001,1,0,10,15,0,0,0,0,0,411014,0
411015,4110,6001,1,0,10,15,0,0,0,0,0,411015,0
412001,4120,1004,4,25,3,3,4120001+4120002+4120003+4120004+4120007+4120008+4120010+4120011+4120012,0,0,0,0,0,0
412002,4120,1004,4,25,3,3,4120001+4120002+4120003+4120005+4120007+4120009+4120010+4120011+4120012,0,0,0,0,0,0
412003,4120,1004,4,20,0,0,4120001+4120002+4120003+4120005+4120006+4120007+4120009+4120011+4120012+4120013,0,0,0,0,0,0
412004,4120,1004,4,20,0,0,4120001+4120002+4120003+4120005+4120006+4120007+4120009+4120011+4120012+4120013+4120014,0,0,0,0,0,0
412005,4120,3000,1,10,0,0,4120005+4120006+4120007+4120009+4120011+4120012+4120013+4120014,0,0,0,0,0,0
412006,4120,3000,1,10,0,0,4120005+4120006+4120007+4120009+4120013+4120014+4120015,0,0,0,0,0,0
412007,4120,1004,4,20,0,0,4120001+4120002+4120003+4120005+4120006+4120007+4120009+4120013+4120015,0,0,0,0,0,0
412008,4120,1004,4,20,0,0,4120001+4120002+4120003+4120005+4120006+4120007+4120009+4120014+4120015,0,0,0,0,0,0
412009,4120,1004,4,40,1,1,4120001+4120002+4120003+4120005+4120007+4120009+4120015,0,0,0,0,0,0
412010,4120,1004,4,20,0,0,4120001+4120002+4120003+4120004+4120007+4120008+4120009+4120015,0,0,0,0,0,0
