id,state,Behavior,Behavior2,Behavior3,Behavior4,Behavior5,time,text
3250020,15#70,7#325010|325011|325015|325013|325016#60&80,-1,-1,-1,-1,1,
3250021,15#70,7#325010|325014|325015|325012|325017#60&80,-1,-1,-1,-1,1,
3250022,15#70,7#325013|325014|325015|325016|325017#60&80,-1,-1,-1,-1,1,
3260001,15#25,7#326001|326002|326003|326004|326005#60&80,-1,-1,-1,-1,1&3,
3260002,15#40,7#326003#60&80,7#326004#60&80,7#326006#60&80,7#326007#60&80,7#326008#60&80,1&3,
3260003,15#25,7#326006|326007|326008|326009|326010#60&80,-1,-1,-1,-1,1&3,
3260004,15#40,7#326008#60&80,7#326009#60&80,7#326010#60&80,7#326011#60&80,7#326012#60&80,1&3,
3260005,15#25,7#326011|326012|326013|326014|326015#60&80,-1,-1,-1,-1,1&3,
3260006,16#1#12#10#2:15#15,7#0#90&100,-1,-1,-1,-1,2&4,
3260007,15#20:29#2#4,5#326003#50&70,5#326004#50&70,-1,-1,-1,4&6,
3260008,15#20:29#2#4,5#326007#50&70,5#326009#50&70,-1,-1,-1,4&6,
3260009,15#20:29#2#4,5#326011#50&70,5#326012#50&70,-1,-1,-1,4&6,
3260010,3#320,2,-1,-1,-1,-1,8&12,
3260011,15#60,15#80&100,14#20#80&100,-1,-1,-1,3&6,
3270001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3270002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3270003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3270004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3270005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3270006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3270007,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3270008,2#30:10#10,10#50,-1,-1,-1,-1,1,
3270009,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3270010,15#60,7#327004|327002|327005|327006|327003#60,-1,-1,-1,-1,1,
3270011,15#60,7#327008|327002|327005|327006|327009#60,-1,-1,-1,-1,1,
3270012,15#60,7#327006|327007|327008|327010|327011#60,-1,-1,-1,-1,1,
3270013,15#41,7#327009|327010|327011|327012|327014#60,-1,-1,-1,-1,1,
3270014,15#41,7#327012|327013|327014|327015|327016#60,-1,-1,-1,-1,1,
3270015,15#43,5#327005|327009#60,-1,-1,-1,-1,1,
3270016,15#43,5#327007|327010#60,-1,-1,-1,-1,1,
3270017,15#43,5#327004|327008#60,-1,-1,-1,-1,1,
3280001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3280002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3280003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3280004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3280005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3280006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3280007,2#30:10#10,10#50,-1,-1,-1,-1,1,
3280008,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3280009,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3280010,15#35,5#328007|328006|328008|328004|328010#60,-1,-1,-1,-1,1,
3280011,15#40,7#328001|328002|328003|328004|328005#60,-1,-1,-1,-1,1,
3280012,15#40,7#328006|328002|328003|328004|328005#60,-1,-1,-1,-1,1,
3280013,15#60,7#328008|328010|328007#60,-1,-1,-1,-1,1,
3280014,15#60,7#328008|328009|328007#60,-1,-1,-1,-1,1,
3280015,15#55,7#328011|328012|328013|328014|328015#60,-1,-1,-1,-1,1,
3290001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3290002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3290003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3290004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3290005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3290006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3290007,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3290008,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3290009,15#50:27#25#1#25,7#0#55&85,-1,-1,-1,-1,1,
3290010,5#25:2#25,9#40&60#25,-1,-1,-1,-1,1,
3290011,3#300,2,-1,-1,-1,-1,1,
3290012,2#30:10#10,10#50,-1,-1,-1,-1,1,
3290013,15#30,7#329001|329002|329005|329004|329006#80,-1,-1,-1,-1,1,
3290014,15#30,7#329001|329002|329005|329004|329003#80,-1,-1,-1,-1,1,
3290015,15#40,7#329007|329008|329009#60,-1,-1,-1,-1,1,
3290016,15#45,7#329010|329011|329012|329014|329015#80,-1,-1,-1,-1,1,
3290017,15#30,7#329008|329009|329012|329013|329015#80,-1,-1,-1,-1,1,
3290018,15#48,7#329010|329011|329012|329014|329015#80,-1,-1,-1,-1,1,
3290019,15#48,7#329001|329002|329005|329004|329003#80,-1,-1,-1,-1,1,
3290020,15#39,5#329002|329007|329009|329014#60,-1,-1,-1,-1,1,
3290021,15#39,5#329002|329007|329009|329014#60,-1,-1,-1,-1,1,
3290022,15#49,5#329005|329011#60,-1,-1,-1,-1,1,
3300001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3300002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3300003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3300004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3300005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3300006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3300007,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3300008,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3300009,15#30,5#330003#60,-1,-1,-1,-1,1,
3300010,15#45,5#330008#60,-1,-1,-1,-1,1,
3300011,15#45,5#330009|330012#60,-1,-1,-1,-1,1,
3300012,15#45,5#333011#60,-1,-1,-1,-1,1,
3300013,15#40,7#330001|330002|330003|330005|330006#60,-1,-1,-1,-1,1,
3300014,15#40,7#330004|330005|330006|330007|330008#60,-1,-1,-1,-1,1,
3300015,15#100,7#330009#70&80,-1,-1,-1,-1,1,
3300016,15#100,7#330012#70&80,-1,-1,-1,-1,1,
3300017,15#100,7#330011#70&80,-1,-1,-1,-1,1,
3300018,15#80,7#330010|330013|330014|330015|330016#80,-1,-1,-1,-1,1,
3310001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3310002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3310003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3310004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3310005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3310006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3310007,2#30:10#10,10#50,-1,-1,-1,-1,1,
3310008,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3310009,15#50:27#25#1#25,7#0#55&85,-1,-1,-1,-1,1,
3310010,3#300,2,-1,-1,-1,-1,1,
3310011,15#60,7#331007|331008|331009|331010#60&85,-1,-1,-1,-1,1,
3310012,15#50,7#331001|331002|331003|331004|331005#60&85,-1,-1,-1,-1,1,
3310013,15#50,7#331006|331007|331008|331009|331005#60&85,-1,-1,-1,-1,1,
3310014,15#50,7#331010|331011|331008|331012|331013#60&85,-1,-1,-1,-1,1,
3310015,15#50,7#331004|331007|331010|331013|331015#60&85,-1,-1,-1,-1,1,
3310016,15#31,7#331012|331014|331016|331013|331015#60&85,-1,-1,-1,-1,1,
3310017,15#45,7#331011|331012|331013|331016|331017#60&85,-1,-1,-1,-1,1,
3310018,15#30,5#331003|331005|331009|331014#60,-1,-1,-1,-1,1,
3320001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3320002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3320003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3320004,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3320005,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3320006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3320007,5#25:2#25,9#40&60#25,-1,-1,-1,-1,1,
3320008,15#50:27#25#1#25,7#0#55&85,-1,-1,-1,-1,1,
3320009,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3320010,15#41,5#332003|332014|332008#60,-1,-1,-1,-1,1,
3320011,2#30:10#10,10#50,-1,-1,-1,-1,1,
3320012,15#32,7#332001|332002|332003|332004|332006#80,-1,-1,-1,-1,1,
3320013,15#33,7#332005|332002|332003|332009|332006#80,-1,-1,-1,-1,1,
3320014,15#39,7#332002|332004|332005|332010|332006#80,-1,-1,-1,-1,1,
3320015,15#48,7#332011|332012|332013|332014|332015#80,-1,-1,-1,-1,1,
3320016,15#48,7#332001|332002|332003|332004|332005#80,-1,-1,-1,-1,1,
3320017,15#47,7#332003|332014|332008#80,-1,-1,-1,-1,1,
3330001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3330002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3330003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3330004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3330005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3330006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3330007,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3330008,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3330009,15#35,5#333004|333005#60,-1,-1,-1,-1,1,
3330010,15#41,5#333006|333007|333008#60,-1,-1,-1,-1,1,
3330011,15#42,5#333009|333010|333011#60,-1,-1,-1,-1,1,
3330012,15#36,7#333004|333005#60,-1,-1,-1,-1,1,
3330013,15#43,7#333006|333007|333008#60,-1,-1,-1,-1,1,
3330014,15#44,7#333009|333010|333011#60,-1,-1,-1,-1,1,
3330015,15#37,7#333012|333013|333014#60,-1,-1,-1,-1,1,
3340001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3340002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3340003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3340004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3340005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3340006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3340007,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3340008,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3340009,3#500,2,-1,-1,-1,-1,1,
3340010,15#40,7#334001|334002|334005|334006|334009#60,-1,-1,-1,-1,1,
3340011,15#40,7#334002|334003|334004|334007|334008#60,-1,-1,-1,-1,1,
3340012,15#40,7#334003|334007|334008|334010|334011#60,-1,-1,-1,-1,1,
3340013,15#40,7#334009|334007|334008|334010|334012#60,-1,-1,-1,-1,1,
3340014,15#40,7#334013|334014|334015|334010|334012#60,-1,-1,-1,-1,1,
3340015,15#40,7#334012|334014|334015|334019|334023#60,-1,-1,-1,-1,1,
3340016,15#40,7#334014|334015|334017|334018|334023#60,-1,-1,-1,-1,1,
3340017,15#40,7#334014|334013|334016|334021|334022#60,-1,-1,-1,-1,1,
3340018,15#40,7#334016|334017|334018|334021|334022#60,-1,-1,-1,-1,1,
3340019,15#40,7#334019|334017|334018|334023|334022#60,-1,-1,-1,-1,1,
3340020,15#45,7#334010|334012|334014#60,-1,-1,-1,-1,1,
3340021,15#46,5#334010|334012#60,-1,-1,-1,-1,1,
3340022,15#46,5#334010|334014#60,-1,-1,-1,-1,1,
3340023,2#30:10#10,10#50,-1,-1,-1,-1,1,
3340024,15#36,7#333004|333005|333001|333002|333003#85&95,-1,-1,-1,-1,1,
3350001,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
3350002,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
3350003,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3350004,29#1#2:15#35:1,3,-1,-1,-1,-1,1,
3350005,29#1#3:15#40:1,3,-1,-1,-1,-1,1,
3350006,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
3350007,5#14:2#25,9#40&60#25,-1,-1,-1,-1,1,
3350008,15#50:27#12#1#25,7#0#55&85,-1,-1,-1,-1,1,
3350009,15#43,5#335004#60,-1,-1,-1,-1,1,
3350010,15#43,5#335018#60,-1,-1,-1,-1,1,
3350011,15#45,5#335004#60,-1,-1,-1,-1,1,
3350012,15#45,5#335004|335005|335011|335016|335018#60,-1,-1,-1,-1,1,
3350013,15#41,7#335001|335002|335003|335006|335008#60,-1,-1,-1,-1,1,
3350014,15#41,7#335002|335004|335005|335007|335008#60,-1,-1,-1,-1,1,
3350015,15#41,7#335010|335011|335005|335007|335012#60,-1,-1,-1,-1,1,
3350016,15#41,7#335010|335011|335014|335016|335012#60,-1,-1,-1,-1,1,
3350017,15#41,7#335010|335005|335006|335009|335015#60,-1,-1,-1,-1,1,
3350018,15#41,7#335012|335016|335008|335013|335017#60,-1,-1,-1,-1,1,
3350019,15#41,7#335014|335015|335018|335019|335021#60,-1,-1,-1,-1,1,
3350020,15#41,7#335006|335015|335018|335009|335021#60,-1,-1,-1,-1,1,
3350021,15#41,7#335017|335015|335020|335019|335021#60,-1,-1,-1,-1,1,
2190006,29#1#2:15#10:1,3,-1,-1,-1,-1,2&4,
2190007,29#1#3:15#25:1,3,-1,-1,-1,-1,2&4,
2190008,29#1#4:15#40:1,3,-1,-1,-1,-1,2&4,
2190001,2#50,7#219001|219002|219003|219004#75,-1,-1,-1,-1,2&4,
2190002,2#50,7#219005|219006|219007|219008|219009#75,-1,-1,-1,-1,2&4,
2190003,2#50,7#219010|219012|219013|219011#75,-1,-1,-1,-1,2&4,
2190004,2#50,5#219005|219008|219009#75,-1,-1,-1,-1,2&4,
2190005,15#50,7#219005|219006|219007|219008|219009#50,-1,-1,-1,-1,2&4,
2200011,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200012,1,3,-1,-1,-1,-1,1,
2200013,12#10#1:15#40,7#220006|220004|220007#100,-1,-1,-1,-1,2&5,
2200014,15#60:6#11,7#220003#100,-1,-1,-1,-1,2&5,
2200015,15#60,5#220003#75,-1,-1,-1,-1,2&5,
2200016,15#60,7#220003#100,-1,-1,-1,-1,2&5,
2200017,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200021,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200022,1,3,-1,-1,-1,-1,1,
2200023,12#10#1:15#40,7#220005|220009|220008#100,-1,-1,-1,-1,2&5,
2200024,15#30,7#220003#100,-1,-1,-1,-1,2&5,
2200025,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200031,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200032,12#11#10:15#40:27#11#1#20,7#220001|220002#100,-1,-1,-1,-1,2&5,
2200033,10#15,10#10,-1,-1,-1,-1,1,
2200034,15#75,5#220010#100,-1,-1,-1,-1,2&5,
2200035,15#75,7#220010#100,-1,-1,-1,-1,2&5,
2200036,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200041,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200042,1,3,-1,-1,-1,-1,2&5,
2200043,12#10#1:15#40,7#220006|220001|220007#100,-1,-1,-1,-1,2&5,
2200044,15#40:19,5#220001#75,-1,-1,-1,-1,2&5,
2200045,7#100:15#60,15#50,-1,-1,-1,-1,1,
2200051,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200052,8#4:1,3,-1,-1,-1,-1,2&5,
2200053,12#10#1:15#40,7#220002|220009|220008#100,-1,-1,-1,-1,2&5,
2200054,8#7:15#40,5#220003#75,-1,-1,-1,-1,2&5,
2200055,15#40:29#1#4,7#220010#50,-1,-1,-1,-1,2&5,
2200056,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200061,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200062,1,3,-1,-1,-1,-1,1,
2200063,12#10#1:15#40,7#220004|220001|220007#100,-1,-1,-1,-1,2&5,
2200064,8#7:15#40,5#220007#20,-1,-1,-1,-1,2&5,
2200065,15#40:19,5#220001#75,-1,-1,-1,-1,2&5,
2200066,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200071,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200072,8#7:1,3,-1,-1,-1,-1,1,
2200073,15#1:19,5#220001#100,-1,-1,-1,-1,2&5,
2200074,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200081,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200082,8#6:15#1,5#220003#100,-1,-1,-1,-1,2&5,
2200083,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200091,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200092,8#4:1,3,-1,-1,-1,-1,1,
2200093,12#10#1:15#40,7#220002|220002|220008#100,-1,-1,-1,-1,2&5,
2200094,8#7:15#40,5#220003#75,-1,-1,-1,-1,2&5,
2200095,15#40:29#1#4,7#220010#50,-1,-1,-1,-1,2&5,
2200096,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200101,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200102,15#60:8#2#6,7#220003|220018#80,-1,-1,-1,-1,2&5,
2200103,15#80:8#2#6,7#220007|220008|220012|220013#80,-1,-1,-1,-1,2&5,
2200104,3#300:8#2#8,2,-1,-1,-1,-1,2&5,
2200111,5#15:15#30:19,9#50#30,-1,-1,-1,-1,1,
2200121,5#15:15#30:19,9#50#30,-1,-1,-1,-1,1,
2200131,5#15:15#30:19,9#50#30,-1,-1,-1,-1,1,
2200132,8#7:1,3,-1,-1,-1,-1,2&5,
2200133,15#1:19,5#220019#100,-1,-1,-1,-1,2&5,
2200134,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200141,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200142,1,3,-1,-1,-1,-1,2&5,
2200143,12#10#1:15#40,7#220016|220013|220019#100,-1,-1,-1,-1,2&5,
2200144,8#7:15#40,5#220013#20,-1,-1,-1,-1,2&5,
2200145,15#40:19,5#220019#75,-1,-1,-1,-1,2&5,
2200146,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200147,3#160:15#40,15#75,-1,-1,-1,-1,2&5,
2200151,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200161,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200162,1,3,-1,-1,-1,-1,1,
2200163,12#10#1:15#40,7#220014|220013|220019#100,-1,-1,-1,-1,2&5,
2200164,15#40:19,5#220019#75,-1,-1,-1,-1,2&5,
2200165,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200166,3#150:15#40,15#75,-1,-1,-1,-1,2&5,
2200171,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200172,1,3,-1,-1,-1,-1,1,
2200173,12#10#1:15#40,7#220015|220012|220011#100,-1,-1,-1,-1,2&5,
2200174,15#60:6#11,7#220018#100,-1,-1,-1,-1,2&5,
2200175,15#60,5#220018#75,-1,-1,-1,-1,2&5,
2200176,15#60,7#220018#100,-1,-1,-1,-1,2&5,
2200177,7#100:15#60,15#50,-1,-1,-1,-1,2&5,
2200181,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200182,12#11#10:15#40:27#11#1#20,7#220017|220019#100,-1,-1,-1,-1,2&5,
2200183,10#15,10#10,-1,-1,-1,-1,2&5,
2200184,15#75,5#220010#100,-1,-1,-1,-1,1,
2200185,15#75,7#220010#100,-1,-1,-1,-1,2&5,
2200186,7#100:15#60,15#50,-1,-1,-1,-1,1,
2200191,5#15:15#30:19,9#50#30,-1,-1,-1,-1,2&5,
2200192,15#60:1:19,3,-1,-1,-1,-1,2&5,
2200193,15#60:27#21#1#30,7#0#65,-1,-1,-1,-1,1,
2200194,3#150:15#40,15#75,-1,-1,-1,-1,1,
2210001,15#10:25#25#2#5,4#0#10,-1,-1,-1,-1,1,
2210002,15#10:25#25#2#15,4#0#20,-1,-1,-1,-1,1,
2210003,15#10:25#25#2#25,4#0#30,-1,-1,-1,-1,1,
2190006,29#1#2:15#10:1,3,-1,-1,-1,-1,1,
2190007,29#1#3:15#25:1,3,-1,-1,-1,-1,1,
2190008,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
2210101,29#1#2:1,3,-1,-1,-1,-1,1,
2210102,29#1#3:1:2#30,3,-1,-1,-1,-1,1,
2210103,29#1#4:15#40:1,3,-1,-1,-1,-1,1,
2210104,2#50,5#221005|221006|221007#70,-1,-1,-1,-1,2&4,
2210105,3#200,7#221010|221009|221008#80,-1,-1,-1,-1,2&4,
2210106,3#40,7#221006|221008|221009|221010#80,-1,-1,-1,-1,2&4,
2210111,15#30,6#221003#35,-1,-1,-1,-1,2&4,
2210112,15#40,7#221008#80,-1,-1,-1,-1,2&4,
2210141,15#40,6#221006#40,-1,-1,-1,-1,2&4,
2210131,15#40,6#221006#40,-1,-1,-1,-1,2&4,
2210161,2#80,7#221005|217007#50,-1,-1,-1,-1,2&4,
2220001,15#30,6#222004|222006#35,-1,-1,-1,-1,2&4,占领中立1
2220002,3#150,7#222005#70,-1,-1,-1,-1,2&4,占领研究所1
2220003,1,3,-1,-1,-1,-1,1,升级1
2220004,29#1#3:15#20:1,3,-1,-1,-1,-1,1,升级2
2220005,29#1#4:15#40:1,3,-1,-1,-1,-1,1,升级3
2220006,2#70,5#222005|222008#70,-1,-1,-1,-1,1,屯兵1
2220007,2#70,5#222005|222004|222006#70,-1,-1,-1,-1,1,屯兵2
2220008,3#200,7#222008#80,-1,-1,-1,-1,2&4,攻打炮塔
2220009,15#50,7#222004|222005|222006|222007|222009#80,-1,-1,-1,-1,2&4,攻击全部
2220010,15#30,7#222007|222008|222009#80,-1,-1,-1,-1,1,保护邻近建筑
2220011,15#40,7#222001|222002|222003|222004|222006#80,-1,-1,-1,-1,1,保护邻近建筑
2222102,15#10:25#25#2#25,4#0#30,-1,-1,-1,-1,1,救援AI3
2222101,15#10:25#25#2#15,4#0#20,-1,-1,-1,-1,1,救援AI2
2222100,15#10:25#25#2#5,4#0#10,-1,-1,-1,-1,1,救援AI1
2222018,29#1#4:15#40:1,3,-1,-1,-1,-1,2&4,兵营使用，等级小于4时，40兵力升级
2222017,29#1#3:15#25:1,3,-1,-1,-1,-1,2&4,兵营使用，等级小于3时25兵力升级
2222016,29#1#2:15#10:1,3,-1,-1,-1,-1,2&4,兵营使用，等级小于2时10兵力升级
2222020,3,炮塔使用，等级小于3时40兵力升级,-1,-1,-1,-1,1,
2222021,3,炮塔使用，等级小于4时，40兵力升级,-1,-1,-1,-1,1,
2222019,29#1#2:15#35:1,3,-1,-1,-1,-1,2&4,炮塔使用，等级小于2时35兵力升级
2222022,29#1#2:15#10:1:3#30,3,-1,-1,-1,-1,2&4,兵营使用，等级小于2时10兵力升级
2222023,29#1#3:15#25:1:3#60,3,-1,-1,-1,-1,2&4,兵营使用，等级小于3时25兵力升级
2222024,29#1#4:15#35:1:3#170,3,-1,-1,-1,-1,1,兵营使用，等级小于4时，40兵力升级
2222006,2#50:10#10,10#50,-1,-1,-1,-1,1,通用打野AI，兵力大于50%且在200像素范围则出兵50%打野
2230001,15#40,5#223001|223004#80,-1,-1,-1,-1,1,屯兵左侧
2230002,15#40,5#223013|223011#80,-1,-1,-1,-1,1,屯兵右侧
2230003,15#40,5#223007#75,-1,-1,-1,-1,1,屯兵中间
2230004,15#80,7#223004|223007|223015|223001|223002#80,-1,-1,-1,-1,2&6,攻击左侧中立建筑
2230005,15#60,7#223011|223007|223010|223013|223014#80,-1,-1,-1,-1,2&6,攻击右侧中立建筑
2230006,15#35,7#223004|223008|223009|223011#70,-1,-1,-1,-1,1,自由进攻
2230007,15#25:8#1#7,7#223001|223002|223004|223007#80,-1,-1,-1,-1,1,保护建筑1
2230008,15#25:8#1#7,7#223007|223008|223009|223011#80,-1,-1,-1,-1,1,保护建筑2
2230009,15#25:8#1#7,7#223010|223011|223012|223013#80,-1,-1,-1,-1,1,保护建筑3
2230010,15#25:8#1#7,7#223001|223003|223005|223006|223010#80,-1,-1,-1,-1,1,保护建筑4
2230011,15#40:16#1#18#15#1,4#0#15,-1,-1,-1,-1,1,分兵驻守
2230012,15#40,5#223004#80,-1,-1,-1,-1,1,
2230013,15#40,5#223011#80,-1,-1,-1,-1,1,
2230014,3#300,2,-1,-1,-1,-1,2&6,全军出击
2230015,15#20:8#1#4,14#30#80,-1,-1,-1,-1,3&5,兵营紧缺时
2240001,15#36,7#224007|224010#90,-1,-1,-1,-1,3&5,
2240002,15#36,7#224004#90,-1,-1,-1,-1,3&5,
2240003,15#30,7#224001|224002|224003|224005|224006#90,-1,-1,-1,-1,3&5,
2240004,15#30:8#1#6,7#224001|224003|224004#90,-1,-1,-1,-1,3&5,
2240005,15#30:8#1#6,7#224004|224008|224009|224011#90,-1,-1,-1,-1,3&5,
2240006,15#30:8#1#6,7#224008|224009|224010|224011|224012#90,-1,-1,-1,-1,3&5,
2240007,15#50,7#224008|224009|224011|224012#90,-1,-1,-1,-1,3&5,
2240008,15#25:29#2#4,5#224010#90,-1,-1,-1,-1,1,
2240009,15#25:29#2#4,5#224009#90,-1,-1,-1,-1,1,
2240010,16#1#10#30#1,4#0#15,-1,-1,-1,-1,1,
2240011,3#230,2,-1,-1,-1,-1,1,
2240012,15#25:29#2#4,5#224004#80,-1,-1,-1,-1,1,
2240013,8#1#5,7#224007|224008|224009|224011|224012#95,-1,-1,-1,-1,1,
2240014,8#1#5,7#224001|224002|224003|224006|224007#95,-1,-1,-1,-1,1,
2240015,8#1#6:30#1#1#3,7#224007|224008|224009|224011|224012#95,-1,-1,-1,-1,1,
2240016,8#1#6:30#1#1#3,7#224001|224002|224003|224006|224007#95,-1,-1,-1,-1,1,
2250000,15#35,5#225005#80,-1,-1,-1,-1,1,屯兵到中间防御塔1
2250001,15#40,5#225008#90,-1,-1,-1,-1,1,屯兵到研究所
2250002,15#40,5#225011#90,-1,-1,-1,-1,1,屯兵到中间防御塔2
2250003,15#50,7#225007|225008|225009#90,-1,-1,-1,-1,2&4,攻击中立
2250004,15#50,7#225011#90,-1,-1,-1,-1,2&4,进攻防御塔2
2250005,15#50,7#225014|225013|225015#80,-1,-1,-1,-1,2&4,攻击最后一路
2250006,15#35:8#1#7,7#225005|225007|225008|225009|225011#80,-1,-1,-1,-1,1,保护建筑1
2250007,15#35:8#1#7,7#225001|225002|225003|225004|225006#80,-1,-1,-1,-1,1,保护建筑2
2250008,15#35:8#1#7,7#225001|225003|225004|225005|225006#80,-1,-1,-1,-1,1,保护建筑3
2250009,15#35:8#1#7,7#225010|225012|225013|225014|225015#80,-1,-1,-1,-1,1,保护建筑4
2250010,15#35:8#1#7,7#225010|225011|225012|225013|225015#80,-1,-1,-1,-1,1,保护建筑5
2250011,3#320,2,-1,-1,-1,-1,1,全军出击
2250012,15#35:16#1#18#40#1,4#0#20,-1,-1,-1,-1,1,给防御塔补兵
2260001,15#30,5#226004#60,-1,-1,-1,-1,1,屯兵1
2260002,15#30,5#226007#60,-1,-1,-1,-1,1,屯兵2
2260003,15#30,5#226014#60,-1,-1,-1,-1,1,屯兵3
2260004,15#30,5#226012#60,-1,-1,-1,-1,1,屯兵4
2260005,15#40,7#226001|226002|226004|226006|226009#60,-1,-1,-1,-1,2&4,进攻1
2260006,15#40,7#226003|226004|226005|226007|226008#60,-1,-1,-1,-1,2&4,进攻2
2260007,15#40,7#226010|226013|226014|226017|226018#60,-1,-1,-1,-1,2&4,进攻3
